STATcube

"Useful energy analyses as of 2005 (Q)"
"Sector and Fuels aggregated by Consumption in TJ (traction as in energy balances), Year, Province (NUTS 2 unit) and Useful energy category"
"Counting: Consumption in TJ (traction as in energy balances)"

,"Values","Consumption in TJ (traction as in energy balances)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Year","2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Province (NUTS 2 unit)","Salzburg <AT32>",,,,,,,,,,,,,,"Styria <AT22>",,,,,,,,,,,,,,"Tyrol <AT33>",,,,,,,,,,,,,,"Vorarlberg <AT34>",,,,,,,,,,,,,,
,"Useful energy category","Space and water heating","Space and water heating - Annotations","Process heat <200 °C","Process heat <200 °C - Annotations","Process heat >200 °C","Process heat >200 °C - Annotations","Stationary engines","Stationary engines - Annotations","Traction","Traction - Annotations","Lighting and computing","Lighting and computing - Annotations","Electrochemical purposes","Electrochemical purposes - Annotations","Space and water heating","Space and water heating - Annotations","Process heat <200 °C","Process heat <200 °C - Annotations","Process heat >200 °C","Process heat >200 °C - Annotations","Stationary engines","Stationary engines - Annotations","Traction","Traction - Annotations","Lighting and computing","Lighting and computing - Annotations","Electrochemical purposes","Electrochemical purposes - Annotations","Space and water heating","Space and water heating - Annotations","Process heat <200 °C","Process heat <200 °C - Annotations","Process heat >200 °C","Process heat >200 °C - Annotations","Stationary engines","Stationary engines - Annotations","Traction","Traction - Annotations","Lighting and computing","Lighting and computing - Annotations","Electrochemical purposes","Electrochemical purposes - Annotations","Space and water heating","Space and water heating - Annotations","Process heat <200 °C","Process heat <200 °C - Annotations","Process heat >200 °C","Process heat >200 °C - Annotations","Stationary engines","Stationary engines - Annotations","Traction","Traction - Annotations","Lighting and computing","Lighting and computing - Annotations","Electrochemical purposes","Electrochemical purposes - Annotations",
"Sector","Fuels aggregated",
,"Fuel oil",0.5658917,,2.841042,,-,,-,,-,,-,,-,,0.6106167,,3.0655824,,-,,-,,-,,-,,-,,0.468671,,2.3529487,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,
,"Gas oil for heating purposes",6.6084932,,2.3546789,,2.3546789,,-,,-,,-,,-,,8.8653531,,3.1588229,,3.1588229,,-,,-,,-,,-,,4.9577553,,1.7665028,,1.7665028,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,
,"Diesel",-,,-,,-,,0.0029701,,-,,-,,-,,-,,-,,-,,0.0205529,,-,,-,,-,,-,,-,,-,,0.0134043,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,
,"Gasoline",-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,
,"Kerosene",-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,
,"LPG",0.7230953,,0.9339552,,1.7715663,,-0,,-,,-,,-,,0.0687984,,0.0888605,,0.1685544,,-0,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,
,"Natural gas",4.4477209,,117.1774965,,26.1395954,,-,,-,,-,,-,,31.6082284,,832.735054,,185.7639736,,-,,-,,-,,-,,33.8045028,,890.5970346,,198.6716462,,-,,-,,-,,-,,0.138173,,3.6402399,,0.8120535,,-,,-,,-,,-,,
,"Electricity",1.7699874,,0.1293986,,1.9224928,,35.8896135,,-,,6.5022774,,-,,24.0476472,,1.7580525,,26.1196377,,487.6084278,,-,,88.3421398,,-,,43.9517794,,3.2131849,,47.7387474,,891.1997891,,-,,161.4625423,,-,,0.2695251,,0.0197042,,0.2927479,,5.4650965,,-,,0.9901353,,-,,
,"District heat",-,,-,,-,,-,,-,,-,,-,,7.8794256,,20.8484324,,0.2726043,,-,,-,,-,,-,,0.2570309,,0.6800866,,0.0088925,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,
,"Fuel wood",-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,
,"Biofuels",-,,0.3616868,,-,,-,,-,,-,,-,,-,,0.1025006,,-,,-,,-,,-,,-,,-,,1.1385584,,-,,-,,-,,-,,-,,-,,0.0104715,,-,,-,,-,,-,,-,,
,"Non-renewable waste",-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,
